error_model,detection_outcome,avg_err,diff_vals_count
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.08069509595103141475e-03,8
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.51886118226885180604e-04,4
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.66286246615089918497e-07,7139014
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.40407237866936216667e-04,2048
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.01498707795058997738e-09,7904648
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.49755398224879876512e-01,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.84811539014890561584e-06,8388608
FLIP_SINGLE_BIT,TRUE_POSITIVE,8.29794959556245974785e-06,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.37920482593949199346e-02,131072
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.29805333205233225380e-05,64
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.75643395701436649239e-07,7442162
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.86903538058775468139e-03,1024
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.19719134836048742606e-05,2097152
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.44675779522777519858e-06,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.61826583310112348535e-05,64
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.37926753943467755859e-04,32
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.06438891410300005847e-09,7575377
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.28911882305848421314e-10,5944094
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.05272941433966769583e-05,6387653
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.24889086396518943396e-04,1024
FLIP_SINGLE_BIT,TRUE_POSITIVE,9.50765647877993558268e-07,2
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.20582507439815202286e-04,262144
FLIP_SINGLE_BIT,TRUE_POSITIVE,6.36046170303073421515e-01,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.25213985346060707737e-04,128
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.53161096787348954795e-09,6176789
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.96922664982834838554e-06,4
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.91684669415413427027e-06,4194304
FLIP_SINGLE_BIT,TRUE_POSITIVE,,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,6.82164570298013589553e-05,4096
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.40566737023912783983e-08,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,7.71075398153624869515e-06,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.08091088496126408458e-06,64
FLIP_SINGLE_BIT,TRUE_POSITIVE,,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.87739264444024063890e-06,6472532
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.54708335094240090682e-06,4096
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.76480140340021640625e+13,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.05404309856703016016e-03,12036430
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.62317252957724005990e+147,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.15258982609227611515e-03,8
FLIP_SINGLE_BIT,TRUE_POSITIVE,9.89728071825762834024e-04,4
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.89924244736549532871e-08,6481133
FLIP_SINGLE_BIT,TRUE_POSITIVE,9.27222610340640990279e-05,128
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.51076193985524029686e-03,256
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.04717705501499606975e-09,7489420
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.74499950402502413273e-08,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.47951884030172198465e-07,7325707
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.91633603404155881150e-06,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.20580390373364219984e-10,8120419
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.65188226411399236579e-04,4096
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.75196550034025563120e-04,32768
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.97047717065208493063e-06,32768
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.59826569933507833809e-04,4
FLIP_SINGLE_BIT,TRUE_POSITIVE,7.30525778583473906250e+13,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.57435698491265117539e-08,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.24301750565396878301e+03,16777147
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.17416037988360510980e-06,8
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.28471510279086790704e-05,524288
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.66912011199527455574e+03,16776876
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.48675516541106867135e-05,7412842
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.52311668394788816200e-08,8205710
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.86950697666565803651e-04,256
FLIP_SINGLE_BIT,TRUE_POSITIVE,8.10194398384979710959e-05,256
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.78601249731742708198e-08,16777216
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.22397174956264995917e-07,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,9.19310666939607630600e-16,15822118
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.86899180215811000981e-09,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,9.50820754549206814763e-16,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.20746393185260092462e-07,128
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.91131469290250053253e-16,3667200
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.26366277264420090454e-07,64
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.35748739291630452688e-13,8124118
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.80965482515032025571e-16,39537
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.83274912001613133007e-16,63
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.06184276001814793122e-16,21
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.41251463251046516234e-13,2
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.90677664712240330225e-16,3247820
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.43429397486269398251e-15,6132839
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.66533453693773481064e-16,4
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.17612878142981983721e-11,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.91823206913109151799e-14,4194304
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.22290023684369159518e-07,65536
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.68061435758857647954e-11,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.81814288259691251917e-16,207240
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.76279686352696608740e-16,393
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.83186799063150819309e-16,60
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.23597224066352683756e-14,10778079
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.27648186515840912584e-10,7652884
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.22467703767404145765e-07,1
FLIP_SINGLE_BIT,FALSE_NEGATIVE,8.47949092072655741127e-10,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.90156850678007871041e-16,3291540
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.80884131623111746367e-16,75832
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.81875123596921146406e-16,275246
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.26269932130341427294e-14,5599729
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.77939854631703167833e-16,584
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.65638336380169448603e-12,64
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.87501206810663614424e-09,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,7.51120122275646226208e-15,8120292
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.76781938982162500906e-15,256
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.87758305635136766416e-16,68
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.78257966295091543593e-16,6851
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.80047801069511103352e-16,570209
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.44243883330730238157e-14,2048
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.70531928112175511661e-16,14956236
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.79868242328826130169e-16,14849
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.89837086021209138169e-16,3093321
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.80814536101815038106e-16,11218
FLIP_SINGLE_BIT,FALSE_NEGATIVE,7.29284822025759275899e-15,262144
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.16693952068101618191e-13,524288
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.82357494276457666626e-16,2757000
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.49452235191220029710e-10,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.81403878152718443442e-16,251066
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.83876140260561813964e-16,951235
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.19530844259780720128e-10,4194304
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.80989482660246865300e-16,192
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.91098245564638547238e-13,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.82680671678419998687e-16,653068
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.77277547480468534815e-16,62
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.04252205783350229530e-08,12030855
FLIP_SINGLE_BIT,FALSE_NEGATIVE,9.33753487863953068882e-07,1
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.81016421422441453290e-16,64438
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.19121827094233190270e-10,4096
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.14733346289683606070e-13,8313262
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.97017213506737659436e-16,5023420
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.81982165809201146763e-16,43040
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.69673614913592127254e-13,7094166
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.59252839451292921974e-13,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.46015659888304954358e-11,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.84075389674749288356e-16,14006
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.80047914087501494321e-11,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.31409782128928248387e-16,5414834
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.22197345837644615397e-12,16773983
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.77962823612202217499e-10,524288
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.80842878000834571008e-16,289139
FLIP_SINGLE_BIT,FALSE_NEGATIVE,7.86835633838330541722e-11,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.95590003822876974530e-13,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.92105356772778395639e-16,6861803
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.22700134780180630235e-16,32687
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.91954706848189903032e-16,13465342
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.13598555825933367203e-07,8
FLIP_SINGLE_BIT,FALSE_NEGATIVE,7.65089545803879339503e-09,524288
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.90323947078598253508e-16,14
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.96002314902339780378e-09,512
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.84970102318348612191e-16,1309940
FLIP_SINGLE_BIT,FALSE_NEGATIVE,9.89968230631548080538e-14,9373385
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.86449900615502314049e-11,7176864
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.91668239853128813399e-14,1048576
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.80002967455864193154e-16,23590
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.88237695755080696809e-16,2531668
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.31513338620142935107e-10,7457944
FLIP_SINGLE_BIT,FALSE_NEGATIVE,7.40476616917904937605e-14,6485084
FLIP_SINGLE_BIT,FALSE_NEGATIVE,9.03790930983916496189e-16,256
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.78232538666324193057e-16,6064
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.41396214890932908762e-16,6844796
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.97488090404500152460e-11,131072
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.87107094618146186954e-16,2096736
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.93165270834192148719e-07,64
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.82544324624528181736e-16,3266
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.80414433999358313290e-16,4347
FLIP_SINGLE_BIT,FALSE_NEGATIVE,9.35641749963259973522e-13,65536
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.92063747086225814868e-16,3180872
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.15332568376296420360e-16,10380628
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.22597682895739202788e-07,16384
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.84912527961388246031e-16,135390
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.08255215294738332751e-16,4510845
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.07208194976643644728e-16,14840524
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.47922880969335579504e-16,131072
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.55114124107023477796e-15,16565898
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.00995338679485580080e-11,1024
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.66533453693773481064e-16,2
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.72701359386135464583e-16,9
FLIP_SINGLE_BIT,FALSE_NEGATIVE,9.11566483050666900760e-16,5200570
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.85178123130119856400e-16,3840097
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.22044604925031308085e-16,2
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.86763266047186513041e-12,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.77635683940025056329e-16,740
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.83818819029158288727e-16,729
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.30554381691534591898e-10,7502344
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.23974372693224927488e-09,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.02995302067832511106e-15,7780844
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.80266981753065961863e-16,481
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.05508733610278766307e-15,11976875
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.57367425023537684434e-10,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.26345782629953699899e-13,7600393
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.06057123353417433962e-13,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.35367011938814130190e-11,8
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.98567342906266278060e-11,524288
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.24681812178354147412e-16,5358710
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.66533453693773481064e-16,2
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.10733094765786664248e-16,7354594
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.38294237173042233735e-11,128
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.48102599718731926058e-15,10431274
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.85841680208993606600e-16,92
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.21740650341371298880e-09,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.99848578620696174886e-16,3398781
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.84407639691687597917e-16,823
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.82468084182075348369e-16,657987
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.82761722487843304543e-16,68064
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.88835416044468295204e-11,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.66533453693773481064e-16,2
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.80257183947987011991e-16,115575
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.79962855390204054629e-16,8759
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.87828376131259309254e-16,2455901
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.81864437999871524663e-16,17438
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.91657442750486712387e-16,6293844
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.06905389423059198611e-15,4313975
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.66483043162624065536e-14,5143263
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.00819752983668022733e-16,68
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.79970405254659470058e-10,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.01559503854370543444e-12,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.00307235558365535237e-16,3282434
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.28796303755627043297e-10,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.79820077824718264253e-16,114865
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.20177472397308191549e-13,7762355
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.41908081232483709157e-16,12513422
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.25599754414341809345e-15,16216196
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.07911963375612285858e-16,4086114
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.89206832258021872640e-16,3065769
FLIP_SINGLE_BIT,FALSE_NEGATIVE,7.64765475581957462437e-09,524288
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.84537769877214830050e-09,1024
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.46004769175212345544e-11,8
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.61887495658686320668e-13,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.39651367516750118947e-07,2048
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.90815415574794071467e-10,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.39880635130975197744e-10,16384
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.50648632993599917995e-16,2048
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.87935624209645832193e-16,2447752
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.30477095741754567371e-13,64
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.12425558954446257800e-16,15332874
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.93569591712530348738e-11,6326538
FLIP_SINGLE_BIT,FALSE_NEGATIVE,8.65852528564303725034e-13,32
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.28235037753940785491e-08,9783953
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.33330671794828627601e-12,9269173
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.81861910559444068222e-16,1655
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.30926447193703938764e-11,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.85479684091435187433e-16,32783
FLIP_SINGLE_BIT,FALSE_NEGATIVE,7.29593374952620336155e-15,1048576
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.77719377180501295398e-16,3449
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.97692343746750271405e-11,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.33454098490481739073e-13,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.01278286221236333538e-16,8356762
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.83254436585149516059e-09,1024
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.40472017249514258680e-10,5722448
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.44089209850062616169e-16,16
FLIP_SINGLE_BIT,FALSE_NEGATIVE,8.30157572761630065115e-16,5877353
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.91230256056762559780e-14,32768
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.71579921987524188129e-16,11
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.45578634678917263195e-07,32768
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.16776549215403700407e-13,262144
FLIP_SINGLE_BIT,FALSE_NEGATIVE,9.30696380287967736655e-13,131072
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.83783605254591438893e-16,679
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.83014687053831004386e-16,1570427
FLIP_SINGLE_BIT,FALSE_NEGATIVE,9.33816332214548590432e-13,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,7.30080782206266248470e-12,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.08185771689480508018e-16,11605475
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.81080346206691795407e-16,8483
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.78310551332824608444e-16,1678
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.66755706120530053783e-15,5013108
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.87681455280602097723e-16,2438855
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.79220892348084537651e-16,5771
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.43151798209832512698e-16,9010792
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.83574806813012409895e-16,1431315
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.91858254224790778560e-14,2097152
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.87796919316518883635e-16,2386379
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.19788994286415235893e-16,5179228
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.73542044277251193034e-12,8388608
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.06453317998472398424e-13,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.45912290744381933959e-14,4194304
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.84366492789649932815e-09,4096
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.79020660060771420626e-11,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.51465153534747664627e-16,3659953
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.37363731100947994435e-13,512
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.82393782616989996026e-16,28
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.88966046072281201873e-11,128
FLIP_SINGLE_BIT,FALSE_NEGATIVE,7.47662295963458234382e-09,16
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.81267235746840321004e-16,55090
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.18426865780259585326e-10,8192
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.16630458315725048016e-12,7319192
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.95556659543916566690e-11,4
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.26078749141814731711e-16,7239561
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.51844168984000792840e-09,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.22912814523956160913e-16,2046
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.80310836977543153921e-16,70768
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.75597383855752298132e-15,256
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.46616898503489062567e-16,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.16639802853318708684e-12,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.29469375165463115516e-10,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.22954451411849837415e-07,16384
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.79949003781260439838e-16,207069
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.91827947915333611728e-14,4194304
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.79012704745761672251e-16,258
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.29104140233704202833e-12,5924904
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.83117610543203768919e-16,1160873
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.95943723598609240185e-16,7707210
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.75370678462670482596e-15,5621248
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.06978120862420170482e-11,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.36847745513625719142e-12,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.30993446408000115707e-16,11313806
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.28080978394153345298e-16,7202012
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.46478762821401764516e-14,16384
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.78256376351149740246e-16,2248484
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.39613049802242590271e-12,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.48973614995466318252e-11,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.12699303014829332881e-10,128
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.78456172087554028808e-16,866
FLIP_SINGLE_BIT,FALSE_NEGATIVE,7.92293811144537696486e-14,5965776
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.80999659704639270785e-12,4
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.33513298893714763005e-13,65536
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.66533453693773481064e-16,4
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.72408422544499331764e-12,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.94498121505174098871e-15,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.43731328567434578705e-16,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.15074972425868695693e-14,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.73800103197079581164e-09,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.91124745284632178041e-16,3358246
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.63735354276562842586e-13,16777216
FLIP_SINGLE_BIT,FALSE_NEGATIVE,7.50186247096864796194e-12,131072
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.30849471239406209986e-11,16777216
